investor_id,max_gap_days,at_risk
INV002597,301.0,True
INV002598,146.0,True
INV002599,234.0,True
INV002600,133.0,True
INV002601,214.0,True
INV002602,104.0,True
INV002603,170.0,True
INV002604,218.0,True
INV002605,256.0,True
INV002606,239.0,True
INV002607,227.0,True
INV002608,177.0,True
INV002609,122.0,True
INV002610,256.0,True
INV002611,181.0,True
INV002612,162.0,True
INV002613,74.0,True
INV002614,76.0,True
INV002615,,False
INV002616,223.0,True
INV002617,219.0,True
INV002618,,False
INV002619,146.0,True
INV002620,345.0,True
INV002621,170.0,True
INV002622,170.0,True
INV002623,,False
INV002624,103.0,True
INV002625,143.0,True
INV002626,191.0,True
INV002627,137.0,True
INV002628,322.0,True
INV002629,227.0,True
INV002630,134.0,True
INV002631,178.0,True
INV002632,148.0,True
INV002633,101.0,True
INV002634,50.0,True
INV002635,127.0,True
INV002636,118.0,True
INV002637,132.0,True
INV002638,148.0,True
INV002639,55.0,True
INV002640,93.0,True
INV002641,133.0,True
INV002642,119.0,True
INV002643,229.0,True
INV002644,,False
INV002645,108.0,True
INV002646,,False
INV002647,153.0,True
INV002648,190.0,True
INV002649,174.0,True
INV002650,211.0,True
INV002651,127.0,True
INV002652,156.0,True
INV002653,,False
INV002654,102.0,True
INV002655,235.0,True
INV002656,216.0,True
INV002657,272.0,True
INV002658,223.0,True
INV002659,141.0,True
INV002660,210.0,True
INV002661,60.0,True
INV002662,262.0,True
INV002663,,False
INV002664,115.0,True
INV002665,,False
INV002666,118.0,True
INV002667,,False
INV002668,114.0,True
INV002669,201.0,True
INV002670,230.0,True
INV002671,114.0,True
INV002672,,False
INV002673,106.0,True
INV002674,100.0,True
INV002675,96.0,True
INV002676,110.0,True
INV002677,185.0,True
INV002678,,False
INV002679,135.0,True
INV002680,240.0,True
INV002681,161.0,True
INV002682,92.0,True
INV002683,14.0,False
INV002684,153.0,True
INV002685,224.0,True
INV002686,205.0,True
INV002687,173.0,True
INV002688,89.0,True
INV002689,71.0,True
INV002690,252.0,True
INV002691,384.0,True
INV002692,124.0,True
INV002693,63.0,True
INV002694,194.0,True
INV002695,,False
INV002696,190.0,True
INV002697,199.0,True
INV002698,69.0,True
INV002699,318.0,True
INV002700,140.0,True
INV002701,185.0,True
INV002702,127.0,True
INV002703,115.0,True
INV002704,101.0,True
INV002705,75.0,True
INV002706,104.0,True
INV002707,114.0,True
INV002708,184.0,True
INV002709,206.0,True
INV002710,3.0,False
INV002711,230.0,True
INV002712,174.0,True
INV002713,162.0,True
INV002714,212.0,True
INV002715,,False
INV002716,332.0,True
INV002717,188.0,True
INV002718,171.0,True
INV002719,170.0,True
INV002720,237.0,True
INV002721,,False
INV002722,178.0,True
INV002723,102.0,True
INV002724,104.0,True
INV002725,123.0,True
INV002726,83.0,True
INV002727,178.0,True
INV002728,,False
INV002729,155.0,True
INV002730,,False
INV002731,214.0,True
INV002732,151.0,True
INV002733,150.0,True
INV002734,163.0,True
INV002735,98.0,True
INV002736,144.0,True
INV002737,81.0,True
INV002738,117.0,True
INV002739,216.0,True
INV002740,295.0,True
INV002741,190.0,True
INV002742,1.0,False
INV002743,166.0,True
INV002744,139.0,True
INV002745,153.0,True
INV002746,185.0,True
INV002747,219.0,True
INV002748,145.0,True
INV002749,245.0,True
INV002750,236.0,True
INV002751,102.0,True
INV002752,113.0,True
INV002753,97.0,True
INV002754,149.0,True
INV002755,,False
INV002756,336.0,True
INV002757,206.0,True
INV002758,223.0,True
INV002759,124.0,True
INV002760,,False
INV002761,170.0,True
INV002762,125.0,True
INV002763,409.0,True
INV002764,146.0,True
INV002765,171.0,True
INV002766,118.0,True
INV002767,145.0,True
INV002768,,False
INV002769,103.0,True
INV002770,213.0,True
INV002771,306.0,True
INV002772,102.0,True
INV002773,405.0,True
INV002774,185.0,True
INV002775,117.0,True
INV002776,187.0,True
INV002777,324.0,True
INV002778,276.0,True
INV002779,112.0,True
INV002780,145.0,True
INV002781,93.0,True
INV002782,151.0,True
INV002783,126.0,True
INV002784,125.0,True
INV002785,254.0,True
INV002786,115.0,True
INV002787,123.0,True
INV002788,124.0,True
INV002789,141.0,True
INV002790,284.0,True
INV002791,285.0,True
INV002792,207.0,True
INV002793,125.0,True
INV002794,111.0,True
INV002795,,False
INV002796,139.0,True
INV002797,403.0,True
INV002798,118.0,True
INV002799,118.0,True
INV002800,108.0,True
INV002801,156.0,True
INV002802,155.0,True
INV002803,176.0,True
INV002804,192.0,True
INV002805,247.0,True
INV002806,262.0,True
INV002807,153.0,True
INV002808,120.0,True
INV002809,276.0,True
INV002810,50.0,True
INV002811,108.0,True
INV002812,,False
INV002813,101.0,True
INV002814,198.0,True
INV002815,52.0,True
INV002816,129.0,True
INV002817,258.0,True
INV002818,192.0,True
INV002819,69.0,True
INV002820,144.0,True
INV002821,179.0,True
INV002822,145.0,True
INV002823,138.0,True
INV002824,130.0,True
INV002825,281.0,True
INV002826,150.0,True
INV002827,200.0,True
INV002828,141.0,True
INV002829,136.0,True
INV002830,219.0,True
INV002831,139.0,True
INV002832,121.0,True
INV002833,209.0,True
INV002834,144.0,True
INV002835,233.0,True
INV002836,,False
INV002837,68.0,True
INV002838,100.0,True
INV002839,132.0,True
INV002840,186.0,True
INV002841,44.0,True
INV002842,,False
INV002843,186.0,True
INV002844,,False
INV002845,197.0,True
INV002846,144.0,True
INV002847,129.0,True
INV002848,150.0,True
INV002849,57.0,True
INV002850,85.0,True
INV002851,280.0,True
INV002852,101.0,True
INV002853,49.0,True
INV002854,273.0,True
INV002855,196.0,True
INV002856,212.0,True
INV002857,,False
INV002858,234.0,True
INV002859,198.0,True
INV002860,280.0,True
INV002861,184.0,True
INV002862,145.0,True
INV002863,130.0,True
INV002864,175.0,True
INV002865,66.0,True
INV002866,213.0,True
INV002867,167.0,True
INV002868,156.0,True
INV002869,202.0,True
INV002870,139.0,True
INV002871,30.0,False
INV002872,199.0,True
INV002873,140.0,True
INV002874,192.0,True
INV002875,98.0,True
INV002876,145.0,True
INV002877,111.0,True
INV002878,190.0,True
INV002879,125.0,True
INV002880,,False
INV002881,93.0,True
INV002882,167.0,True
INV002883,91.0,True
INV002884,33.0,False
INV002885,31.0,False
INV002886,132.0,True
INV002887,,False
INV002888,167.0,True
INV002889,452.0,True
INV002890,109.0,True
INV002891,114.0,True
INV002892,164.0,True
INV002893,106.0,True
INV002894,187.0,True
INV002895,171.0,True
INV002896,110.0,True
INV002897,147.0,True
INV002898,111.0,True
INV002899,207.0,True
INV002900,136.0,True
INV002901,131.0,True
INV002902,35.0,False
INV002903,92.0,True
INV002904,135.0,True
INV002905,142.0,True
INV002906,92.0,True
INV002907,,False
INV002908,139.0,True
INV002909,142.0,True
INV002910,346.0,True
INV002911,161.0,True
INV002912,185.0,True
INV002913,116.0,True
INV002914,287.0,True
INV002915,117.0,True
INV002916,,False
INV002917,260.0,True
INV002918,,False
INV002919,,False
INV002920,298.0,True
INV002921,103.0,True
INV002922,305.0,True
INV002923,220.0,True
INV002924,37.0,True
INV002925,128.0,True
INV002926,193.0,True
INV002927,144.0,True
INV002928,107.0,True
INV002929,168.0,True
INV002930,127.0,True
INV002931,157.0,True
INV002932,96.0,True
INV002933,89.0,True
INV002934,98.0,True
INV002935,95.0,True
INV002936,,False
INV002937,184.0,True
INV002938,121.0,True
INV002939,109.0,True
INV002940,229.0,True
INV002941,154.0,True
INV002942,180.0,True
INV002943,150.0,True
INV002944,122.0,True
INV002945,128.0,True
INV002946,121.0,True
INV002947,152.0,True
INV002948,112.0,True
INV002949,188.0,True
INV002950,119.0,True
INV002951,74.0,True
INV002952,106.0,True
INV002953,106.0,True
INV002954,118.0,True
INV002955,57.0,True
INV002956,126.0,True
INV002957,161.0,True
INV002958,89.0,True
INV002959,104.0,True
INV002960,,False
INV002961,231.0,True
INV002962,,False
INV002963,124.0,True
INV002964,101.0,True
INV002965,,False
INV002966,98.0,True
INV002967,391.0,True
INV002968,269.0,True
INV002969,71.0,True
INV002970,150.0,True
INV002971,178.0,True
INV002972,,False
INV002973,200.0,True
INV002974,82.0,True
INV002975,52.0,True
INV002976,188.0,True
INV002977,211.0,True
INV002978,173.0,True
INV002979,131.0,True
INV002980,117.0,True
INV002981,182.0,True
INV002982,203.0,True
INV002983,156.0,True
INV002984,130.0,True
INV002985,91.0,True
INV002986,367.0,True
INV002987,193.0,True
INV002988,45.0,True
INV002989,132.0,True
INV002990,189.0,True
INV002991,287.0,True
INV002992,93.0,True
INV002993,156.0,True
INV002994,142.0,True
INV002995,,False
INV002996,108.0,True
INV002997,115.0,True
INV002998,6.0,False
INV002999,,False
INV003000,137.0,True
INV003001,106.0,True
INV003002,225.0,True
INV003003,85.0,True
INV003004,120.0,True
INV003005,107.0,True
INV003006,159.0,True
INV003007,130.0,True
INV003008,124.0,True
INV003009,71.0,True
INV003010,145.0,True
INV003011,154.0,True
INV003012,90.0,True
INV003013,46.0,True
INV003014,144.0,True
INV003015,128.0,True
INV003016,195.0,True
INV003017,256.0,True
INV003018,156.0,True
INV003019,,False
INV003020,208.0,True
INV003021,156.0,True
INV003022,96.0,True
INV003023,259.0,True
INV003024,91.0,True
INV003025,59.0,True
INV003026,215.0,True
INV003027,173.0,True
INV003028,183.0,True
INV003029,225.0,True
INV003030,230.0,True
INV003031,216.0,True
INV003032,260.0,True
INV003033,102.0,True
INV003034,118.0,True
INV003035,76.0,True
INV003036,138.0,True
INV003037,156.0,True
INV003038,103.0,True
INV003039,,False
INV003040,123.0,True
INV003041,108.0,True
INV003042,164.0,True
INV003043,109.0,True
INV003044,190.0,True
INV003045,248.0,True
INV003046,185.0,True
INV003047,215.0,True
INV003048,208.0,True
INV003049,164.0,True
INV003050,185.0,True
INV003051,130.0,True
INV003052,158.0,True
INV003053,140.0,True
INV003054,200.0,True
INV003055,209.0,True
INV003056,,False
INV003057,97.0,True
INV003058,106.0,True
INV003059,284.0,True
INV003060,94.0,True
INV003061,121.0,True
INV003062,110.0,True
INV003063,112.0,True
INV003064,97.0,True
INV003065,106.0,True
INV003066,186.0,True
INV003067,149.0,True
INV003068,204.0,True
INV003069,192.0,True
INV003070,132.0,True
INV003071,87.0,True
INV003072,177.0,True
INV003073,99.0,True
INV003074,123.0,True
INV003075,128.0,True
INV003076,221.0,True
INV003077,212.0,True
INV003078,126.0,True
INV003079,158.0,True
INV003080,118.0,True
INV003081,163.0,True
INV003082,73.0,True
INV003083,83.0,True
INV003084,227.0,True
INV003085,246.0,True
INV003086,187.0,True
INV003087,106.0,True
INV003088,71.0,True
INV003089,89.0,True
INV003090,225.0,True
INV003091,199.0,True
INV003092,187.0,True
INV003093,28.0,False
INV003094,,False
INV003095,122.0,True
INV003096,328.0,True
INV003097,92.0,True
INV003098,253.0,True
INV003099,208.0,True
INV003100,211.0,True
INV003101,151.0,True
INV003102,188.0,True
INV003103,226.0,True
INV003104,158.0,True
INV003105,140.0,True
INV003106,,False
INV003107,,False
INV003108,371.0,True
INV003109,210.0,True
INV003110,158.0,True
INV003111,117.0,True
INV003112,173.0,True
INV003113,97.0,True
INV003114,,False
INV003115,116.0,True
INV003116,79.0,True
INV003117,114.0,True
INV003118,128.0,True
INV003119,125.0,True
INV003120,116.0,True
INV003121,102.0,True
INV003122,98.0,True
INV003123,130.0,True
INV003124,112.0,True
INV003125,140.0,True
INV003126,,False
INV003127,365.0,True
INV003128,141.0,True
INV003129,139.0,True
INV003130,133.0,True
INV003131,54.0,True
INV003132,290.0,True
INV003133,135.0,True
INV003134,172.0,True
INV003135,,False
INV003136,331.0,True
INV003137,232.0,True
INV003138,41.0,True
INV003139,125.0,True
INV003140,106.0,True
INV003141,91.0,True
INV003142,234.0,True
INV003143,191.0,True
INV003144,147.0,True
INV003145,105.0,True
INV003146,172.0,True
INV003147,138.0,True
INV003148,,False
INV003149,77.0,True
INV003150,176.0,True
INV003151,134.0,True
INV003152,,False
INV003153,156.0,True
INV003154,147.0,True
INV003155,84.0,True
INV003156,,False
INV003157,188.0,True
INV003158,138.0,True
INV003159,169.0,True
INV003160,224.0,True
INV003161,118.0,True
INV003162,104.0,True
INV003163,338.0,True
INV003164,255.0,True
INV003165,243.0,True
INV003166,196.0,True
INV003167,160.0,True
INV003168,131.0,True
INV003169,178.0,True
INV003170,,False
INV003171,149.0,True
INV003172,,False
INV003173,109.0,True
INV003174,174.0,True
INV003175,25.0,False
INV003176,153.0,True
INV003177,260.0,True
INV003178,79.0,True
INV003179,151.0,True
INV003180,,False
INV003181,177.0,True
INV003182,202.0,True
INV003183,132.0,True
INV003184,206.0,True
INV003185,109.0,True
INV003186,,False
INV003187,244.0,True
INV003188,216.0,True
INV003189,99.0,True
INV003190,218.0,True
INV003191,82.0,True
INV003192,141.0,True
INV003193,206.0,True
INV003194,157.0,True
INV003195,68.0,True
INV003196,204.0,True
INV003197,285.0,True
INV003198,287.0,True
INV003199,296.0,True
INV003200,148.0,True
INV003201,97.0,True
INV003202,139.0,True
INV003203,197.0,True
INV003204,41.0,True
INV003205,111.0,True
INV003206,234.0,True
INV003207,113.0,True
INV003208,285.0,True
INV003209,120.0,True
INV003210,112.0,True
INV003211,95.0,True
INV003212,172.0,True
INV003213,298.0,True
INV003214,170.0,True
INV003215,86.0,True
INV003216,224.0,True
INV003217,91.0,True
INV003218,199.0,True
INV003219,70.0,True
INV003220,103.0,True
INV003221,88.0,True
INV003222,111.0,True
INV003223,228.0,True
INV003224,152.0,True
INV003225,127.0,True
INV003226,209.0,True
INV003227,233.0,True
INV003228,239.0,True
INV003229,346.0,True
INV003230,206.0,True
INV003231,222.0,True
INV003232,107.0,True
INV003233,142.0,True
INV003234,123.0,True
INV003235,187.0,True
INV003236,103.0,True
INV003237,195.0,True
INV003238,138.0,True
INV003239,261.0,True
INV003240,258.0,True
INV003241,23.0,False
INV003242,158.0,True
INV003243,141.0,True
INV003244,96.0,True
INV003245,140.0,True
INV003246,120.0,True
INV003247,143.0,True
INV003248,115.0,True
INV003249,282.0,True
INV003250,198.0,True
INV003251,228.0,True
INV003252,192.0,True
INV003253,112.0,True
INV003254,56.0,True
INV003255,,False
INV003256,65.0,True
INV003257,131.0,True
INV003258,129.0,True
INV003259,166.0,True
INV003260,142.0,True
INV003261,271.0,True
INV003262,150.0,True
INV003263,222.0,True
INV003264,182.0,True
INV003265,141.0,True
INV003266,,False
INV003267,197.0,True
INV003268,205.0,True
INV003269,116.0,True
INV003270,78.0,True
INV003271,91.0,True
INV003272,121.0,True
INV003273,134.0,True
INV003274,,False
INV003275,348.0,True
INV003276,71.0,True
INV003277,136.0,True
INV003278,54.0,True
INV003279,147.0,True
INV003280,113.0,True
INV003281,313.0,True
INV003282,175.0,True
INV003283,208.0,True
INV003284,96.0,True
INV003285,219.0,True
INV003286,273.0,True
INV003287,100.0,True
INV003288,114.0,True
INV003289,115.0,True
INV003290,,False
INV003291,123.0,True
INV003292,38.0,True
INV003293,,False
INV003294,188.0,True
INV003295,183.0,True
INV003296,94.0,True
INV003297,94.0,True
INV003298,180.0,True
INV003299,113.0,True
INV003300,219.0,True
INV003301,113.0,True
INV003302,144.0,True
INV003303,251.0,True
INV003304,106.0,True
INV003305,112.0,True
INV003306,285.0,True
INV003307,320.0,True
INV003308,110.0,True
INV003309,176.0,True
INV003310,137.0,True
INV003311,149.0,True
INV003312,479.0,True
INV003313,177.0,True
INV003314,183.0,True
INV003315,253.0,True
INV003316,73.0,True
INV003317,79.0,True
INV003318,,False
INV003319,266.0,True
INV003320,192.0,True
INV003321,227.0,True
INV003322,213.0,True
INV003323,,False
INV003324,144.0,True
INV003325,129.0,True
INV003326,225.0,True
INV003327,351.0,True
INV003328,231.0,True
INV003329,181.0,True
INV003330,204.0,True
INV003331,117.0,True
INV003332,134.0,True
INV003333,,False
INV003334,58.0,True
INV003335,167.0,True
INV003336,109.0,True
INV003337,117.0,True
INV003338,135.0,True
INV003339,,False
INV003340,113.0,True
INV003341,110.0,True
INV003342,147.0,True
INV003343,110.0,True
INV003344,159.0,True
INV003345,121.0,True
INV003346,128.0,True
INV003347,134.0,True
INV003348,323.0,True
INV003349,257.0,True
INV003350,191.0,True
INV003351,62.0,True
INV003352,279.0,True
INV003353,322.0,True
INV003354,162.0,True
INV003355,125.0,True
INV003356,239.0,True
INV003357,77.0,True
INV003358,83.0,True
INV003359,170.0,True
INV003360,109.0,True
INV003361,345.0,True
INV003362,230.0,True
INV003363,175.0,True
INV003364,,False
INV003365,64.0,True
INV003366,101.0,True
INV003367,,False
INV003368,,False
INV003369,105.0,True
INV003370,201.0,True
INV003371,168.0,True
INV003372,74.0,True
INV003373,106.0,True
INV003374,128.0,True
INV003375,158.0,True
INV003376,173.0,True
INV003377,155.0,True
INV003378,17.0,False
INV003379,134.0,True
INV003380,83.0,True
INV003381,136.0,True
INV003382,158.0,True
INV003383,269.0,True
INV003384,95.0,True
INV003385,288.0,True
INV003386,13.0,False
INV003387,147.0,True
INV003388,103.0,True
INV003389,106.0,True
INV003390,286.0,True
INV003391,104.0,True
INV003392,148.0,True
INV003393,91.0,True
INV003394,186.0,True
INV003395,113.0,True
INV003396,267.0,True
INV003397,159.0,True
INV003398,84.0,True
INV003399,261.0,True
INV003400,44.0,True
INV003401,145.0,True
INV003402,303.0,True
INV003403,129.0,True
INV003404,112.0,True
INV003405,186.0,True
INV003406,147.0,True
INV003407,146.0,True
INV003408,143.0,True
INV003409,77.0,True
INV003410,215.0,True
INV003411,166.0,True
INV003412,94.0,True
INV003413,,False
INV003414,260.0,True
INV003415,174.0,True
INV003416,161.0,True
INV003417,35.0,False
INV003418,239.0,True
INV003419,65.0,True
INV003420,186.0,True
INV003421,284.0,True
INV003422,151.0,True
INV003423,140.0,True
INV003424,124.0,True
INV003425,137.0,True
INV003426,86.0,True
INV003427,266.0,True
INV003428,98.0,True
INV003429,125.0,True
INV003430,104.0,True
INV003431,81.0,True
INV003432,97.0,True
INV003433,76.0,True
INV003434,,False
INV003435,140.0,True
INV003436,108.0,True
INV003437,177.0,True
INV003438,157.0,True
INV003439,111.0,True
INV003440,,False
INV003441,194.0,True
INV003442,96.0,True
INV003443,185.0,True
INV003444,347.0,True
INV003445,372.0,True
INV003446,185.0,True
INV003447,,False
INV003448,99.0,True
INV003449,143.0,True
INV003450,158.0,True
INV003451,256.0,True
INV003452,47.0,True
INV003453,142.0,True
INV003454,227.0,True
INV003455,67.0,True
INV003456,184.0,True
INV003457,114.0,True
INV003458,127.0,True
INV003459,106.0,True
INV003460,95.0,True
INV003461,83.0,True
INV003462,119.0,True
INV003463,125.0,True
INV003464,255.0,True
INV003465,,False
INV003466,,False
INV003467,116.0,True
INV003468,269.0,True
INV003469,139.0,True
INV003470,175.0,True
INV003471,44.0,True
INV003472,,False
INV003473,188.0,True
INV003474,,False
INV003475,155.0,True
INV003476,177.0,True
INV003477,134.0,True
INV003478,195.0,True
INV003479,164.0,True
INV003480,111.0,True
INV003481,,False
INV003482,,False
INV003483,172.0,True
INV003484,333.0,True
INV003485,248.0,True
INV003486,,False
INV003487,155.0,True
INV003488,325.0,True
INV003489,,False
INV003490,127.0,True
INV003491,106.0,True
INV003492,132.0,True
INV003493,291.0,True
INV003494,100.0,True
INV003495,80.0,True
INV003496,112.0,True
INV003497,,False
INV003498,,False
INV003499,186.0,True
INV003500,364.0,True
INV003501,154.0,True
INV003502,398.0,True
INV003503,142.0,True
INV003504,,False
INV003505,171.0,True
INV003506,103.0,True
INV003507,178.0,True
INV003508,,False
INV003509,141.0,True
INV003510,78.0,True
INV003511,128.0,True
INV003512,315.0,True
INV003513,159.0,True
INV003514,140.0,True
INV003515,41.0,True
INV003516,324.0,True
INV003517,126.0,True
INV003518,78.0,True
INV003519,92.0,True
INV003520,270.0,True
INV003521,183.0,True
INV003522,,False
INV003523,66.0,True
INV003524,150.0,True
INV003525,122.0,True
INV003526,146.0,True
INV003527,245.0,True
INV003528,107.0,True
INV003529,36.0,True
INV003530,92.0,True
INV003531,146.0,True
INV003532,150.0,True
INV003533,129.0,True
INV003534,124.0,True
INV003535,127.0,True
INV003536,114.0,True
INV003537,192.0,True
INV003538,186.0,True
INV003539,120.0,True
INV003540,166.0,True
INV003541,175.0,True
INV003542,322.0,True
INV003543,90.0,True
INV003544,270.0,True
INV003545,169.0,True
INV003546,126.0,True
INV003547,,False
INV003548,41.0,True
INV003549,158.0,True
INV003550,238.0,True
INV003551,,False
INV003552,207.0,True
INV003553,100.0,True
INV003554,144.0,True
INV003555,155.0,True
INV003556,119.0,True
INV003557,156.0,True
INV003558,66.0,True
INV003559,118.0,True
INV003560,229.0,True
INV003561,118.0,True
INV003562,139.0,True
INV003563,153.0,True
INV003564,128.0,True
INV003565,144.0,True
INV003566,125.0,True
INV003567,177.0,True
INV003568,79.0,True
INV003569,144.0,True
INV003570,356.0,True
INV003571,219.0,True
INV003572,222.0,True
INV003573,135.0,True
INV003574,141.0,True
INV003575,284.0,True
INV003576,70.0,True
INV003577,213.0,True
INV003578,89.0,True
INV003579,151.0,True
INV003580,127.0,True
INV003581,145.0,True
INV003582,84.0,True
INV003583,144.0,True
INV003584,207.0,True
INV003585,,False
INV003586,81.0,True
INV003587,180.0,True
INV003588,194.0,True
INV003589,307.0,True
INV003590,193.0,True
INV003591,206.0,True
INV003592,121.0,True
INV003593,153.0,True
INV003594,217.0,True
INV003595,193.0,True
INV003596,166.0,True
INV003597,159.0,True
INV003598,114.0,True
INV003599,53.0,True
INV003600,124.0,True
INV003601,118.0,True
INV003602,159.0,True
INV003603,162.0,True
INV003604,188.0,True
INV003605,218.0,True
INV003606,161.0,True
INV003607,174.0,True
INV003608,134.0,True
INV003609,226.0,True
INV003610,76.0,True
INV003611,113.0,True
INV003612,116.0,True
INV003613,191.0,True
INV003614,102.0,True
INV003615,195.0,True
INV003616,99.0,True
INV003617,68.0,True
INV003618,124.0,True
INV003619,113.0,True
INV003620,226.0,True
INV003621,299.0,True
INV003622,123.0,True
INV003623,,False
INV003624,143.0,True
INV003625,99.0,True
INV003626,167.0,True
INV003627,97.0,True
INV003628,43.0,True
INV003629,,False
INV003630,96.0,True
INV003631,70.0,True
INV003632,228.0,True
INV003633,93.0,True
INV003634,155.0,True
INV003635,95.0,True
INV003636,154.0,True
INV003637,152.0,True
INV003638,75.0,True
INV003639,224.0,True
INV003640,167.0,True
INV003641,110.0,True
INV003642,217.0,True
INV003643,168.0,True
INV003644,136.0,True
INV003645,171.0,True
INV003646,380.0,True
INV003647,281.0,True
INV003648,147.0,True
INV003649,93.0,True
INV003650,86.0,True
INV003651,102.0,True
INV003652,96.0,True
INV003653,159.0,True
INV003654,118.0,True
INV003655,159.0,True
INV003656,129.0,True
INV003657,246.0,True
INV003658,121.0,True
INV003659,161.0,True
INV003660,127.0,True
INV003661,95.0,True
INV003662,199.0,True
INV003663,123.0,True
INV003664,238.0,True
INV003665,280.0,True
INV003666,77.0,True
INV003667,,False
INV003668,202.0,True
INV003669,98.0,True
INV003670,137.0,True
INV003671,153.0,True
INV003672,123.0,True
INV003673,95.0,True
INV003674,83.0,True
INV003675,132.0,True
INV003676,100.0,True
INV003677,259.0,True
INV003678,76.0,True
INV003679,,False
INV003680,135.0,True
INV003681,101.0,True
INV003682,332.0,True
INV003683,162.0,True
INV003684,229.0,True
INV003685,132.0,True
INV003686,130.0,True
INV003687,202.0,True
INV003688,275.0,True
INV003689,253.0,True
INV003690,193.0,True
INV003691,220.0,True
INV003692,28.0,False
INV003693,170.0,True
INV003694,162.0,True
INV003695,111.0,True
INV003696,190.0,True
INV003697,152.0,True
INV003698,132.0,True
INV003699,70.0,True
INV003700,128.0,True
INV003701,,False
INV003702,118.0,True
INV003703,148.0,True
INV003704,,False
INV003705,92.0,True
INV003706,,False
INV003707,152.0,True
INV003708,94.0,True
INV003709,181.0,True
INV003710,116.0,True
INV003711,128.0,True
INV003712,160.0,True
INV003713,161.0,True
INV003714,300.0,True
INV003715,356.0,True
INV003716,190.0,True
INV003717,138.0,True
INV003718,161.0,True
INV003719,156.0,True
INV003720,116.0,True
INV003721,360.0,True
INV003722,135.0,True
INV003723,124.0,True
INV003724,122.0,True
INV003725,339.0,True
INV003726,144.0,True
INV003727,202.0,True
INV003728,155.0,True
INV003729,,False
INV003730,140.0,True
INV003731,86.0,True
INV003732,82.0,True
INV003733,110.0,True
INV003734,290.0,True
INV003735,104.0,True
INV003736,65.0,True
INV003737,188.0,True
INV003738,117.0,True
INV003739,142.0,True
INV003740,155.0,True
INV003741,137.0,True
INV003742,257.0,True
INV003743,88.0,True
INV003744,98.0,True
INV003745,71.0,True
INV003746,,False
INV003747,133.0,True
INV003748,100.0,True
INV003749,153.0,True
INV003750,337.0,True
INV003751,232.0,True
INV003752,145.0,True
INV003753,134.0,True
INV003754,,False
INV003755,114.0,True
INV003756,98.0,True
INV003757,93.0,True
INV003758,112.0,True
INV003759,281.0,True
INV003760,200.0,True
INV003761,99.0,True
INV003762,191.0,True
INV003763,168.0,True
INV003764,143.0,True
INV003765,192.0,True
INV003766,121.0,True
INV003767,125.0,True
INV003768,323.0,True
INV003769,220.0,True
INV003770,36.0,True
INV003771,130.0,True
INV003772,72.0,True
INV003773,167.0,True
INV003774,,False
INV003775,151.0,True
INV003776,341.0,True
INV003777,,False
INV003778,148.0,True
INV003779,149.0,True
INV003780,135.0,True
INV003781,199.0,True
INV003782,98.0,True
INV003783,111.0,True
INV003784,186.0,True
INV003785,160.0,True
INV003786,295.0,True
INV003787,154.0,True
INV003788,153.0,True
INV003789,235.0,True
INV003790,,False
INV003791,135.0,True
INV003792,68.0,True
INV003793,199.0,True
INV003794,120.0,True
INV003795,91.0,True
INV003796,88.0,True
INV003797,189.0,True
INV003798,163.0,True
INV003799,125.0,True
INV003800,201.0,True
INV003801,208.0,True
INV003802,,False
INV003803,240.0,True
INV003804,188.0,True
INV003805,182.0,True
INV003806,209.0,True
INV003807,166.0,True
INV003808,139.0,True
INV003809,121.0,True
INV003810,234.0,True
INV003811,133.0,True
INV003812,132.0,True
INV003813,122.0,True
INV003814,156.0,True
INV003815,217.0,True
INV003816,134.0,True
INV003817,246.0,True
INV003818,153.0,True
INV003819,118.0,True
INV003820,247.0,True
INV003821,191.0,True
INV003822,80.0,True
INV003823,154.0,True
INV003824,182.0,True
INV003825,99.0,True
INV003826,192.0,True
INV003827,,False
INV003828,109.0,True
INV003829,130.0,True
INV003830,115.0,True
INV003831,,False
INV003832,170.0,True
INV003833,113.0,True
INV003834,97.0,True
INV003835,147.0,True
INV003836,123.0,True
INV003837,287.0,True
INV003838,228.0,True
INV003839,139.0,True
INV003840,66.0,True
INV003841,35.0,False
INV003842,225.0,True
INV003843,,False
INV003844,123.0,True
INV003845,78.0,True
INV003846,299.0,True
INV003847,132.0,True
INV003848,136.0,True
INV003849,108.0,True
INV003850,,False
INV003851,92.0,True
INV003852,160.0,True
INV003853,143.0,True
INV003854,100.0,True
INV003855,116.0,True
INV003856,156.0,True
INV003857,142.0,True
INV003858,153.0,True
INV003859,100.0,True
INV003860,209.0,True
INV003861,,False
INV003862,129.0,True
INV003863,471.0,True
INV003864,197.0,True
INV003865,147.0,True
INV003866,79.0,True
INV003867,156.0,True
INV003868,165.0,True
INV003869,202.0,True
INV003870,170.0,True
INV003871,230.0,True
INV003872,70.0,True
INV003873,215.0,True
INV003874,192.0,True
INV003875,,False
INV003876,94.0,True
INV003877,85.0,True
INV003878,108.0,True
INV003879,243.0,True
INV003880,193.0,True
INV003881,,False
INV003882,299.0,True
INV003883,74.0,True
INV003884,211.0,True
INV003885,163.0,True
INV003886,,False
INV003887,199.0,True
INV003888,137.0,True
INV003889,235.0,True
INV003890,34.0,False
INV003891,94.0,True
INV003892,112.0,True
INV003893,265.0,True
INV003894,89.0,True
INV003895,142.0,True
INV003896,174.0,True
